open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719970200000,62088.1,62160.8,62026.8,62052.6,861.477,1719971099999,53484590.7569,12130,446.661,27732219.2856,0
1719971100000,62052.6,62070.2,61035.0,61617.9,11374.477,1719971999999,699786566.1218,108326,4162.618,256159486.406,0
1719972000000,61617.9,61618.3,61454.0,61535.9,3709.938,1719972899999,228298266.1222,42503,1723.304,106051323.714,0
1719972900000,61535.9,61570.8,61458.0,61527.5,2339.527,1719973799999,143901387.6006,25652,1191.386,73279809.1347,0
1719973800000,61527.6,61600.0,61228.5,61243.6,4317.601,1719974699999,265164383.2943,40668,1731.992,106440055.225,0
1719974700000,61243.6,61367.8,61230.0,61357.0,2753.003,1719975599999,168793924.0631,28035,1518.227,93088077.3393,0
1719975600000,61357.1,61365.4,60770.0,60795.0,8789.992,1719976499999,536469262.6535,77541,3286.631,200551015.606,0
1719976500000,60795.0,61034.7,60600.0,60979.9,8913.118,1719977399999,542252931.0506,76184,4357.561,265201181.4836,0
1719977400000,60979.9,61064.5,60920.3,60986.0,2490.29,1719978299999,151925692.4509,28434,1272.94,77660858.7592,0
1719978300000,60986.1,61019.0,60909.0,60983.5,1534.934,1719979199999,93576266.3433,18182,813.562,49599313.989,0
1719979200000,60983.4,60983.5,60851.1,60936.0,2028.964,1719980099999,123596664.9916,19449,903.164,55020451.7676,0
1719980100000,60936.0,60956.2,60836.9,60956.2,1656.41,1719980999999,100859739.1123,14710,780.737,47542955.8898,0
1719981000000,60956.2,60956.2,60823.5,60836.1,988.654,1719981899999,60184658.795,12659,430.881,26228918.7724,0
1719981900000,60836.2,60898.5,60802.0,60867.6,1680.331,1719982799999,102244811.0794,15489,706.25,42975639.4588,0
1719982800000,60867.5,61015.3,60840.6,60979.4,2360.09,1719983699999,143864494.6931,20542,1489.256,90776015.0677,0
1719983700000,60979.4,61008.5,60895.0,60927.1,1333.536,1719984599999,81275253.4636,12454,687.541,41903146.5512,0
1719984600000,60927.2,60984.5,60900.0,60965.4,775.858,1719985499999,47284683.2091,9428,438.846,26746325.4223,0
1719985500000,60965.5,61117.7,60953.5,61114.0,2048.368,1719986399999,125024099.6682,18471,1348.7,82315953.6633,0
1719986400000,61115.0,61163.2,61055.0,61153.0,1433.189,1719987299999,87598294.9875,16974,706.374,43177833.6099,0
1719987300000,61153.0,61179.4,61038.4,61072.9,1362.945,1719988199999,83299668.1951,14489,612.847,37454851.9801,0
1719988200000,61073.0,61136.8,60998.1,61028.6,1566.839,1719989099999,95661815.5363,15298,541.337,33050393.6592,0
1719989100000,61028.5,61045.4,60971.6,61004.1,1004.278,1719989999999,61261863.105,10927,422.242,25757588.3253,0
1719990000000,61004.1,61004.2,60950.0,60972.4,952.782,1719990899999,58098938.1604,9557,466.223,28430631.1868,0
1719990900000,60972.5,61017.0,60901.0,60901.0,1170.739,1719991799999,71364015.8055,14836,599.567,36554489.8471,0
1719991800000,60901.0,61024.5,60873.2,60873.2,1360.643,1719992699999,82938012.9557,14993,665.646,40578682.5048,0
1719992700000,60873.1,60907.0,60832.9,60859.9,1461.527,1719993599999,88963855.4814,15456,858.996,52287988.0259,0
1719993600000,60859.8,60898.2,60751.1,60839.3,2620.705,1719994499999,159379324.383,24919,1408.779,85683358.1235,0
1719994500000,60839.3,60979.8,60836.6,60948.5,2607.381,1719995399999,158841554.1504,24555,1580.614,96289014.4477,0
1719995400000,60948.4,60987.3,60775.0,60819.9,3226.694,1719996299999,196401056.8186,36424,1511.877,92026245.4761,0
1719996300000,60819.9,60853.3,60300.0,60496.1,7090.325,1719997199999,429766668.7025,65009,2463.835,149390964.3561,0
